Frame; Zeit (in s); Objekt 1 x-Koordinate; Objekt 1 y-Koordinate; Objekt 1 x-Geschwindigkeit; Objekt 1 y-Geschwindigkeit
912; 3,035E1; 1,451E0; 4,498E0; -2,852E0; -4,007E1
913; 3,039E1; 1,358E0; 3,238E0; -2,784E0; -3,781E1
914; 3,042E1; 1,264E0; 2,164E0; -2,820E0; -3,224E1
915; 3,045E1; 1,196E0; 1,381E0; -2,027E0; -2,350E1
916; 3,049E1; 1,137E0; 8,770E-1; -1,770E0; -1,513E1
917; 3,052E1; 1,094E0; 7,088E-1; -1,300E0; -5,050E0
918; 3,055E1; 1,064E0; 8,635E-1; -8,949E-1; 4,643E0
919; 3,059E1; 1,043E0; 1,339E0; -6,502E-1; 1,426E1
920; 3,062E1; 1,052E0; 2,128E0; 2,731E-1; 2,368E1
921; 3,065E1; 1,081E0; 3,151E0; 8,851E-1; 3,072E1
922; 3,069E1; 1,127E0; 4,418E0; 1,376E0; 3,801E1
923; 3,072E1; 1,184E0; 5,776E0; 1,701E0; 4,078E1
924; 3,075E1; 1,255E0; 7,164E0; 2,138E0; 4,164E1
925; 3,079E1; 1,386E0; 9,822E0; 3,922E0; 7,978E1
926; 3,082E1; 1,453E0; 1,089E1; 2,011E0; 3,213E1
927; 3,085E1; 1,525E0; 1,178E1; 2,182E0; 2,662E1
928; 3,089E1; 1,605E0; 1,239E1; 2,402E0; 1,836E1
929; 3,092E1; 1,685E0; 1,268E1; 2,398E0; 8,730E0
930; 3,095E1; 1,774E0; 1,263E1; 2,669E0; -1,433E0
931; 3,099E1; 1,852E0; 1,225E1; 2,344E0; -1,155E1
932; 3,102E1; 1,920E0; 1,156E1; 2,026E0; -2,079E1
933; 3,105E1; 1,984E0; 1,059E1; 1,936E0; -2,895E1
934; 3,109E1; 2,040E0; 9,438E0; 1,661E0; -3,465E1
935; 3,112E1; 2,065E0; 8,160E0; 7,593E-1; -3,834E1
936; 3,115E1; 2,071E0; 6,769E0; 1,917E-1; -4,177E1
937; 3,119E1; 2,067E0; 5,358E0; -1,426E-1; -4,233E1
938; 3,122E1; 2,052E0; 4,062E0; -4,332E-1; -3,890E1
939; 3,125E1; 2,021E0; 2,865E0; -9,460E-1; -3,595E1
940; 3,129E1; 1,972E0; 1,886E0; -1,461E0; -2,937E1
941; 3,132E1; 1,924E0; 1,206E0; -1,429E0; -2,042E1
942; 3,135E1; 1,866E0; 8,195E-1; -1,747E0; -1,159E1
943; 3,139E1; 1,797E0; 7,619E-1; -2,079E0; -1,729E0
944; 3,142E1; 1,719E0; 1,014E0; -2,349E0; 7,563E0
945; 3,145E1; 1,628E0; 1,587E0; -2,719E0; 1,719E1
946; 3,149E1; 1,542E0; 2,455E0; -2,585E0; 2,606E1
947; 3,152E1; 1,465E0; 3,536E0; -2,314E0; 3,246E1
948; 3,155E1; 1,390E0; 4,832E0; -2,237E0; 3,889E1
949; 3,159E1; 1,321E0; 6,203E0; -2,067E0; 4,114E1
950; 3,162E1; 1,260E0; 7,582E0; -1,847E0; 4,141E1
951; 3,165E1; 1,212E0; 8,950E0; -1,451E0; 4,106E1
952; 3,169E1; 1,152E0; 1,015E1; -1,795E0; 3,607E1
953; 3,172E1; 1,101E0; 1,116E1; -1,519E0; 3,014E1
954; 3,175E1; 1,059E0; 1,197E1; -1,264E0; 2,434E1
955; 3,179E1; 1,031E0; 1,248E1; -8,428E-1; 1,539E1
956; 3,182E1; 1,016E0; 1,266E1; -4,344E-1; 5,470E0
957; 3,185E1; 1,017E0; 1,251E1; 1,871E-2; -4,499E0
958; 3,189E1; 1,030E0; 1,204E1; 4,003E-1; -1,421E1
959; 3,192E1; 1,063E0; 1,127E1; 9,728E-1; -2,309E1
960; 3,195E1; 1,107E0; 1,024E1; 1,340E0; -3,081E1
961; 3,199E1; 1,161E0; 9,016E0; 1,597E0; -3,685E1
962; 3,202E1; 1,217E0; 7,712E0; 1,697E0; -3,913E1
963; 3,205E1; 1,269E0; 6,312E0; 1,563E0; -4,204E1
964; 3,209E1; 1,333E0; 4,908E0; 1,897E0; -4,212E1
965; 3,212E1; 1,408E0; 3,643E0; 2,265E0; -3,796E1
966; 3,215E1; 1,485E0; 2,503E0; 2,304E0; -3,421E1
967; 3,219E1; 1,562E0; 1,592E0; 2,330E0; -2,735E1
968; 3,222E1; 1,651E0; 1,005E0; 2,648E0; -1,763E1
969; 3,225E1; 1,744E0; 7,180E-1; 2,793E0; -8,602E0
970; 3,229E1; 1,815E0; 7,539E-1; 2,142E0; 1,076E0
971; 3,232E1; 1,882E0; 1,108E0; 2,002E0; 1,063E1
972; 3,235E1; 1,936E0; 1,770E0; 1,616E0; 1,985E1
973; 3,239E1; 1,987E0; 2,728E0; 1,542E0; 2,877E1
974; 3,242E1; 2,023E0; 3,873E0; 1,082E0; 3,435E1
975; 3,245E1; 2,053E0; 5,206E0; 8,839E-1; 4,004E1
976; 3,249E1; 2,061E0; 6,600E0; 2,697E-1; 4,182E1
977; 3,252E1; 2,056E0; 7,970E0; -1,558E-1; 4,112E1
978; 3,255E1; 2,044E0; 9,306E0; -3,663E-1; 4,011E1
979; 3,259E1; 2,005E0; 1,047E1; -1,187E0; 3,503E1
980; 3,262E1; 1,951E0; 1,141E1; -1,606E0; 2,820E1
981; 3,265E1; 1,888E0; 1,213E1; -1,898E0; 2,154E1
982; 3,269E1; 1,817E0; 1,255E1; -2,133E0; 1,256E1
983; 3,272E1; 1,740E0; 1,263E1; -2,315E0; 2,518E0
984; 3,275E1; 1,658E0; 1,238E1; -2,458E0; -7,461E0
985; 3,278E1; 1,577E0; 1,182E1; -2,432E0; -1,697E1
986; 3,282E1; 1,500E0; 1,099E1; -2,300E0; -2,481E1
987; 3,285E1; 1,500E0; 1,099E1; 0,000E0; 0,000E0
988; 3,288E1; 1,423E0; 9,929E0; -2,304E0; -3,190E1
989; 3,292E1; 1,342E0; 8,667E0; -2,429E0; -3,788E1
990; 3,295E1; 1,261E0; 7,332E0; -2,429E0; -4,008E1
991; 3,298E1; 1,193E0; 5,946E0; -2,051E0; -4,159E1
992; 3,302E1; 1,126E0; 4,555E0; -2,003E0; -4,176E1
993; 3,305E1; 1,080E0; 3,334E0; -1,395E0; -3,665E1
994; 3,308E1; 1,045E0; 2,259E0; -1,047E0; -3,226E1
995; 3,312E1; 1,018E0; 1,418E0; -8,101E-1; -2,525E1
996; 3,315E1; 1,029E0; 9,139E-1; 3,175E-1; -1,513E1
997; 3,318E1; 1,052E0; 7,091E-1; 6,997E-1; -6,149E0
998; 3,322E1; 1,086E0; 8,315E-1; 1,016E0; 3,676E0
999; 3,325E1; 1,127E0; 1,261E0; 1,232E0; 1,288E1
1000; 3,328E1; 1,192E0; 2,007E0; 1,964E0; 2,241E1
1001; 3,332E1; 1,277E0; 3,034E0; 2,541E0; 3,081E1
1002; 3,335E1; 1,363E0; 4,212E0; 2,595E0; 3,536E1
1003; 3,338E1; 1,460E0; 5,562E0; 2,902E0; 4,051E1
1004; 3,342E1; 1,561E0; 6,969E0; 3,019E0; 4,225E1
1005; 3,345E1; 1,650E0; 8,314E0; 2,684E0; 4,035E1
1006; 3,348E1; 1,736E0; 9,601E0; 2,574E0; 3,862E1
1007; 3,352E1; 1,806E0; 1,071E1; 2,110E0; 3,328E1
1008; 3,355E1; 1,875E0; 1,160E1; 2,071E0; 2,667E1
1009; 3,358E1; 1,937E0; 1,224E1; 1,853E0; 1,929E1
1010; 3,362E1; 1,991E0; 1,257E1; 1,634E0; 9,841E0
1011; 3,365E1; 2,035E0; 1,256E1; 1,306E0; -3,300E-1
1012; 3,368E1; 2,072E0; 1,222E1; 1,120E0; -1,020E1
1013; 3,372E1; 2,099E0; 1,156E1; 8,073E-1; -1,960E1
1014; 3,375E1; 2,110E0; 1,068E1; 3,309E-1; -2,661E1
1015; 3,378E1; 2,105E0; 9,574E0; -1,518E-1; -3,312E1
1016; 3,382E1; 2,072E0; 8,278E0; -9,809E-1; -3,891E1
1017; 3,385E1; 2,031E0; 6,942E0; -1,242E0; -4,011E1
1018; 3,388E1; 1,972E0; 5,566E0; -1,760E0; -4,128E1
1019; 3,392E1; 1,897E0; 4,209E0; -2,250E0; -4,075E1
1020; 3,395E1; 1,816E0; 3,051E0; -2,452E0; -3,475E1
1021; 3,398E1; 1,730E0; 2,055E0; -2,582E0; -2,988E1
1022; 3,402E1; 1,633E0; 1,318E0; -2,901E0; -2,213E1
1023; 3,405E1; 1,547E0; 9,069E-1; -2,579E0; -1,233E1
1024; 3,408E1; 1,464E0; 8,049E-1; -2,503E0; -3,059E0
1025; 3,412E1; 1,368E0; 1,018E0; -2,865E0; 6,396E0
1026; 3,415E1; 1,281E0; 1,533E0; -2,628E0; 1,544E1
1027; 3,418E1; 1,208E0; 2,348E0; -2,173E0; 2,448E1
1028; 3,422E1; 1,156E0; 3,433E0; -1,582E0; 3,255E1
1029; 3,425E1; 1,108E0; 4,647E0; -1,440E0; 3,646E1
1030; 3,428E1; 1,076E0; 6,005E0; -9,551E-1; 4,076E1
1031; 3,432E1; 1,062E0; 7,410E0; -4,158E-1; 4,216E1
1032; 3,435E1; 1,057E0; 8,725E0; -1,592E-1; 3,948E1
1033; 3,438E1; 1,048E0; 9,945E0; -2,419E-1; 3,660E1
1034; 3,442E1; 1,059E0; 1,180E1; 3,084E-1; 5,560E1
1035; 3,445E1; 1,084E0; 1,234E1; 7,601E-1; 1,641E1
1036; 3,448E1; 1,126E0; 1,257E1; 1,260E0; 6,884E0
1037; 3,452E1; 1,180E0; 1,247E1; 1,631E0; -3,157E0
1038; 3,455E1; 1,245E0; 1,204E1; 1,951E0; -1,280E1
1039; 3,458E1; 1,314E0; 1,129E1; 2,074E0; -2,252E1
1040; 3,462E1; 1,390E0; 1,032E1; 2,273E0; -2,926E1
1041; 3,465E1; 1,472E0; 9,163E0; 2,442E0; -3,461E1
1042; 3,468E1; 1,547E0; 7,821E0; 2,278E0; -4,027E1
1043; 3,472E1; 1,603E0; 6,455E0; 1,679E0; -4,100E1
1044; 3,475E1; 1,675E0; 5,107E0; 2,160E0; -4,047E1
1045; 3,478E1; 1,732E0; 3,784E0; 1,686E0; -3,970E1
1046; 3,482E1; 1,786E0; 2,673E0; 1,620E0; -3,334E1
1047; 3,485E1; 1,836E0; 1,763E0; 1,504E0; -2,731E1
1048; 3,488E1; 1,884E0; 1,129E0; 1,460E0; -1,902E1
1049; 3,492E1; 1,921E0; 8,217E-1; 1,103E0; -9,230E0
1050; 3,495E1; 1,940E0; 8,205E-1; 5,824E-1; -3,533E-2
1051; 3,498E1; 1,944E0; 1,143E0; 1,157E-1; 9,691E0
1052; 3,502E1; 1,941E0; 1,762E0; -8,800E-2; 1,856E1
1053; 3,505E1; 1,927E0; 2,657E0; -4,363E-1; 2,686E1
1054; 3,508E1; 1,904E0; 3,798E0; -6,779E-1; 3,425E1
1055; 3,512E1; 1,870E0; 5,059E0; -1,043E0; 3,785E1
1056; 3,515E1; 1,825E0; 6,424E0; -1,349E0; 4,097E1
1057; 3,518E1; 1,775E0; 7,824E0; -1,497E0; 4,203E1
1058; 3,522E1; 1,721E0; 9,112E0; -1,617E0; 3,865E1
1059; 3,525E1; 1,654E0; 1,029E1; -2,000E0; 3,538E1
1060; 3,528E1; 1,578E0; 1,128E1; -2,284E0; 2,975E1
1061; 3,532E1; 1,499E0; 1,200E1; -2,386E0; 2,154E1
1062; 3,535E1; 1,417E0; 1,244E1; -2,458E0; 1,327E1
1063; 3,538E1; 1,337E0; 1,256E1; -2,387E0; 3,644E0
1064; 3,542E1; 1,267E0; 1,236E1; -2,106E0; -6,198E0
1065; 3,545E1; 1,210E0; 1,184E1; -1,724E0; -1,557E1
1066; 3,548E1; 1,159E0; 1,102E1; -1,523E0; -2,468E1
1067; 3,552E1; 1,117E0; 9,992E0; -1,263E0; -3,071E1
1068; 3,555E1; 1,091E0; 8,809E0; -7,798E-1; -3,551E1
1069; 3,558E1; 1,058E0; 7,457E0; -9,740E-1; -4,060E1
1070; 3,562E1; 1,038E0; 6,098E0; -6,017E-1; -4,080E1
1071; 3,565E1; 1,035E0; 4,760E0; -8,616E-2; -4,014E1
1072; 3,568E1; 1,042E0; 3,463E0; 2,023E-1; -3,894E1
1073; 3,572E1; 1,072E0; 2,416E0; 8,837E-1; -3,142E1
1074; 3,575E1; 1,110E0; 1,572E0; 1,161E0; -2,533E1
1075; 3,578E1; 1,166E0; 1,016E0; 1,677E0; -1,669E1
1076; 3,582E1; 1,239E0; 7,899E-1; 2,192E0; -6,779E0
1077; 3,585E1; 1,315E0; 8,737E-1; 2,282E0; 2,514E0
1078; 3,588E1; 1,396E0; 1,286E0; 2,432E0; 1,239E1
1079; 3,592E1; 1,490E0; 1,993E0; 2,806E0; 2,121E1
1080; 3,595E1; 1,587E0; 2,968E0; 2,926E0; 2,926E1
1081; 3,598E1; 1,686E0; 4,177E0; 2,966E0; 3,630E1
1082; 3,602E1; 1,779E0; 5,475E0; 2,797E0; 3,896E1
1083; 3,605E1; 1,864E0; 6,860E0; 2,530E0; 4,156E1
1084; 3,608E1; 1,948E0; 8,253E0; 2,540E0; 4,180E1
1085; 3,612E1; 2,003E0; 9,505E0; 1,636E0; 3,758E1
1086; 3,615E1; 2,032E0; 1,061E1; 8,758E-1; 3,304E1
1087; 3,618E1; 2,060E0; 1,153E1; 8,326E-1; 2,765E1
1088; 3,622E1; 2,072E0; 1,217E1; 3,739E-1; 1,935E1
1089; 3,625E1; 2,070E0; 1,252E1; -5,210E-2; 1,056E1
1090; 3,628E1; 2,063E0; 1,255E1; -2,175E-1; 9,008E-1
1091; 3,632E1; 2,046E0; 1,225E1; -5,185E-1; -8,979E0
1092; 3,635E1; 2,014E0; 1,165E1; -9,663E-1; -1,805E1
1093; 3,638E1; 1,971E0; 1,077E1; -1,273E0; -2,640E1
1094; 3,642E1; 1,922E0; 9,713E0; -1,476E0; -3,182E1
1095; 3,645E1; 1,855E0; 8,495E0; -2,024E0; -3,655E1
1096; 3,648E1; 1,772E0; 7,123E0; -2,468E0; -4,120E1
1097; 3,652E1; 1,772E0; 7,123E0; 0,000E0; 0,000E0
1098; 3,655E1; 1,685E0; 5,773E0; -2,623E0; -4,051E1
1099; 3,658E1; 1,593E0; 4,467E0; -2,756E0; -3,919E1
1100; 3,662E1; 1,496E0; 3,225E0; -2,920E0; -3,727E1
1101; 3,665E1; 1,406E0; 2,232E0; -2,708E0; -2,981E1
1102; 3,668E1; 1,322E0; 1,482E0; -2,497E0; -2,252E1
1103; 3,672E1; 1,248E0; 1,012E0; -2,225E0; -1,409E1
1104; 3,675E1; 1,183E0; 8,725E-1; -1,960E0; -4,193E0
1105; 3,678E1; 1,128E0; 1,046E0; -1,641E0; 5,219E0
1106; 3,682E1; 1,080E0; 1,533E0; -1,440E0; 1,459E1
1107; 3,685E1; 1,053E0; 2,303E0; -8,085E-1; 2,311E1
1108; 3,688E1; 1,044E0; 3,323E0; -2,945E-1; 3,064E1
1109; 3,692E1; 1,052E0; 4,556E0; 2,661E-1; 3,699E1
1110; 3,695E1; 1,076E0; 5,872E0; 6,944E-1; 3,951E1
1111; 3,698E1; 1,108E0; 7,234E0; 9,648E-1; 4,088E1
1112; 3,702E1; 1,149E0; 8,583E0; 1,241E0; 4,049E1
1113; 3,705E1; 1,189E0; 9,787E0; 1,196E0; 3,612E1
1114; 3,708E1; 1,235E0; 1,083E1; 1,390E0; 3,128E1
1115; 3,712E1; 1,289E0; 1,169E1; 1,613E0; 2,578E1
1116; 3,715E1; 1,356E0; 1,227E1; 2,020E0; 1,738E1
1117; 3,718E1; 1,424E0; 1,253E1; 2,025E0; 7,805E0
1118; 3,722E1; 1,503E0; 1,246E1; 2,387E0; -2,114E0
1119; 3,725E1; 1,582E0; 1,206E1; 2,377E0; -1,177E1
1120; 3,728E1; 1,660E0; 1,137E1; 2,314E0; -2,090E1
1121; 3,732E1; 1,733E0; 1,040E1; 2,210E0; -2,894E1
1122; 3,735E1; 1,800E0; 9,280E0; 2,009E0; -3,374E1
1123; 3,738E1; 1,851E0; 8,030E0; 1,523E0; -3,751E1
1124; 3,742E1; 1,884E0; 6,656E0; 1,008E0; -4,124E1
1125; 3,745E1; 1,916E0; 5,307E0; 9,337E-1; -4,050E1
1126; 3,748E1; 1,932E0; 4,041E0; 4,844E-1; -3,798E1
1127; 3,752E1; 1,937E0; 2,869E0; 1,487E-1; -3,519E1
1128; 3,755E1; 1,930E0; 1,957E0; -1,970E-1; -2,738E1
1129; 3,758E1; 1,912E0; 1,312E0; -5,527E-1; -1,935E1
1130; 3,762E1; 1,897E0; 9,600E-1; -4,279E-1; -1,057E1
1131; 3,765E1; 1,860E0; 9,261E-1; -1,112E0; -1,017E0
1132; 3,768E1; 1,810E0; 1,198E0; -1,506E0; 8,154E0
1133; 3,772E1; 1,746E0; 1,778E0; -1,926E0; 1,742E1
1134; 3,775E1; 1,689E0; 2,636E0; -1,718E0; 2,575E1
1135; 3,778E1; 1,623E0; 3,708E0; -1,969E0; 3,218E1
1136; 3,782E1; 1,556E0; 4,986E0; -2,017E0; 3,835E1
1137; 3,785E1; 1,486E0; 6,301E0; -2,090E0; 3,947E1
1138; 3,788E1; 1,418E0; 7,657E0; -2,043E0; 4,070E1
1139; 3,792E1; 1,363E0; 8,982E0; -1,673E0; 3,977E1
1140; 3,795E1; 1,294E0; 1,015E1; -2,066E0; 3,492E1
1141; 3,798E1; 1,229E0; 1,111E1; -1,942E0; 2,902E1
1142; 3,802E1; 1,170E0; 1,189E1; -1,767E0; 2,328E1
1143; 3,805E1; 1,079E0; 1,252E1; -2,726E0; 1,896E1
1144; 3,808E1; 1,047E0; 1,235E1; -9,553E-1; -5,149E0
1145; 3,812E1; 1,035E0; 1,186E1; -3,843E-1; -1,463E1
1146; 3,815E1; 1,036E0; 1,110E1; 3,302E-2; -2,289E1
1147; 3,818E1; 1,045E0; 1,008E1; 2,915E-1; -3,066E1
1148; 3,822E1; 1,068E0; 8,894E0; 6,891E-1; -3,549E1
1149; 3,825E1; 1,095E0; 7,616E0; 7,995E-1; -3,837E1
1150; 3,828E1; 1,130E0; 6,239E0; 1,054E0; -4,131E1
1151; 3,832E1; 1,174E0; 4,899E0; 1,324E0; -4,024E1
1152; 3,835E1; 1,233E0; 3,672E0; 1,779E0; -3,682E1
1153; 3,838E1; 1,299E0; 2,558E0; 1,960E0; -3,343E1
1154; 3,842E1; 1,369E0; 1,701E0; 2,121E0; -2,574E1
1155; 3,845E1; 1,452E0; 1,145E0; 2,477E0; -1,668E1
1156; 3,848E1; 1,539E0; 8,798E-1; 2,608E0; -7,950E0
1157; 3,852E1; 1,621E0; 9,390E-1; 2,458E0; 1,777E0
1158; 3,855E1; 1,694E0; 1,299E0; 2,211E0; 1,081E1
1159; 3,858E1; 1,766E0; 1,978E0; 2,162E0; 2,038E1
1160; 3,862E1; 1,838E0; 2,919E0; 2,159E0; 2,824E1
1161; 3,865E1; 1,901E0; 4,055E0; 1,883E0; 3,412E1
1162; 3,868E1; 1,950E0; 5,370E0; 1,472E0; 3,945E1
1163; 3,872E1; 1,985E0; 6,717E0; 1,031E0; 4,042E1
1164; 3,875E1; 2,006E0; 8,046E0; 6,402E-1; 3,989E1
1165; 3,878E1; 2,015E0; 9,344E0; 2,703E-1; 3,897E1
1166; 3,882E1; 2,005E0; 1,046E1; -2,941E-1; 3,337E1
1167; 3,885E1; 1,979E0; 1,137E1; -7,735E-1; 2,747E1
1168; 3,888E1; 1,944E0; 1,205E1; -1,059E0; 2,051E1
1169; 3,892E1; 1,899E0; 1,244E1; -1,346E0; 1,153E1
1170; 3,895E1; 1,842E0; 1,250E1; -1,711E0; 1,768E0
1171; 3,898E1; 1,780E0; 1,224E1; -1,863E0; -7,867E0
1172; 3,902E1; 1,716E0; 1,167E1; -1,915E0; -1,696E1
1173; 3,905E1; 1,649E0; 1,085E1; -2,007E0; -2,449E1
1174; 3,908E1; 1,579E0; 9,801E0; -2,117E0; -3,162E1
1175; 3,912E1; 1,499E0; 8,577E0; -2,399E0; -3,674E1
1176; 3,915E1; 1,412E0; 7,277E0; -2,610E0; -3,901E1
1177; 3,918E1; 1,336E0; 5,899E0; -2,274E0; -4,136E1
1178; 3,922E1; 1,264E0; 4,582E0; -2,178E0; -3,955E1
1179; 3,925E1; 1,193E0; 3,394E0; -2,123E0; -3,564E1
1180; 3,928E1; 1,135E0; 2,354E0; -1,731E0; -3,121E1
1181; 3,932E1; 1,087E0; 1,570E0; -1,458E0; -2,355E1
1182; 3,935E1; 1,061E0; 1,090E0; -7,710E-1; -1,440E1
1183; 3,938E1; 1,052E0; 9,101E-1; -2,707E-1; -5,406E0
1184; 3,942E1; 1,047E0; 1,045E0; -1,347E-1; 4,052E0
1185; 3,945E1; 1,061E0; 1,487E0; 4,113E-1; 1,327E1
1186; 3,948E1; 1,094E0; 2,241E0; 1,001E0; 2,262E1
1187; 3,952E1; 1,143E0; 3,236E0; 1,463E0; 2,986E1
1188; 3,955E1; 1,208E0; 4,415E0; 1,936E0; 3,539E1
1189; 3,958E1; 1,279E0; 5,751E0; 2,143E0; 4,010E1
1190; 3,962E1; 1,359E0; 7,110E0; 2,405E0; 4,081E1
1191; 3,965E1; 1,441E0; 8,427E0; 2,465E0; 3,951E1
1192; 3,968E1; 1,514E0; 9,676E0; 2,178E0; 3,750E1
1193; 3,972E1; 1,571E0; 1,072E1; 1,723E0; 3,144E1
1194; 3,975E1; 1,636E0; 1,157E1; 1,933E0; 2,530E1
1195; 3,978E1; 1,706E0; 1,218E1; 2,114E0; 1,841E1
1196; 3,982E1; 1,776E0; 1,248E1; 2,088E0; 8,889E0
1197; 3,985E1; 1,835E0; 1,244E1; 1,777E0; -9,405E-1
1198; 3,988E1; 1,889E0; 1,208E1; 1,630E0; -1,086E1
1199; 3,992E1; 1,937E0; 1,143E1; 1,442E0; -1,962E1
1200; 3,995E1; 1,972E0; 1,055E1; 1,044E0; -2,637E1
1201; 3,998E1; 1,998E0; 9,453E0; 7,722E-1; -3,294E1
1202; 4,002E1; 1,997E0; 8,189E0; -1,427E-2; -3,794E1
1203; 4,005E1; 1,987E0; 6,885E0; -3,228E-1; -3,913E1
1204; 4,008E1; 1,960E0; 5,534E0; -8,023E-1; -4,057E1
1205; 4,011E1; 1,920E0; 4,243E0; -1,188E0; -3,873E1
1206; 4,015E1; 1,920E0; 4,243E0; 0,000E0; 0,000E0
1207; 4,018E1; 1,871E0; 3,117E0; -1,471E0; -3,379E1
1208; 4,021E1; 1,815E0; 2,163E0; -1,696E0; -2,866E1
1209; 4,025E1; 1,742E0; 1,456E0; -2,193E0; -2,120E1
1210; 4,028E1; 1,672E0; 1,075E0; -2,083E0; -1,144E1
1211; 4,031E1; 1,601E0; 9,935E-1; -2,138E0; -2,443E0
1212; 4,035E1; 1,522E0; 1,229E0; -2,385E0; 7,060E0
1213; 4,038E1; 1,440E0; 1,755E0; -2,459E0; 1,580E1
1214; 4,041E1; 1,368E0; 2,587E0; -2,139E0; 2,496E1
1215; 4,045E1; 1,302E0; 3,643E0; -2,003E0; 3,171E1
1216; 4,048E1; 1,244E0; 4,841E0; -1,736E0; 3,596E1
1217; 4,051E1; 1,194E0; 6,180E0; -1,485E0; 4,018E1
1218; 4,055E1; 1,153E0; 7,523E0; -1,254E0; 4,030E1
1219; 4,058E1; 1,123E0; 8,795E0; -8,849E-1; 3,818E1
1220; 4,061E1; 1,090E0; 9,991E0; -9,988E-1; 3,591E1
1221; 4,065E1; 1,062E0; 1,098E1; -8,297E-1; 2,978E1
1222; 4,068E1; 1,044E0; 1,175E1; -5,509E-1; 2,302E1
1223; 4,071E1; 1,039E0; 1,226E1; -1,294E-1; 1,540E1
1224; 4,075E1; 1,051E0; 1,246E1; 3,387E-1; 5,995E0
1225; 4,078E1; 1,076E0; 1,234E1; 7,683E-1; -3,802E0
1226; 4,081E1; 1,114E0; 1,188E1; 1,127E0; -1,358E1
1227; 4,085E1; 1,161E0; 1,114E1; 1,400E0; -2,229E1
1228; 4,088E1; 1,215E0; 1,019E1; 1,630E0; -2,868E1
1229; 4,091E1; 1,276E0; 9,023E0; 1,844E0; -3,490E1
1230; 4,095E1; 1,338E0; 7,732E0; 1,842E0; -3,875E1
1231; 4,098E1; 1,398E0; 6,419E0; 1,807E0; -3,940E1
1232; 4,101E1; 1,466E0; 5,089E0; 2,053E0; -3,992E1
1233; 4,105E1; 1,519E0; 3,800E0; 1,595E0; -3,868E1
1234; 4,108E1; 1,580E0; 2,743E0; 1,808E0; -3,175E1
1235; 4,111E1; 1,645E0; 1,862E0; 1,969E0; -2,644E1
1236; 4,115E1; 1,709E0; 1,264E0; 1,912E0; -1,795E1
1237; 4,118E1; 1,762E0; 9,833E-1; 1,585E0; -8,413E0
1238; 4,121E1; 1,809E0; 1,003E0; 1,425E0; 5,985E-1
1239; 4,125E1; 1,847E0; 1,342E0; 1,141E0; 1,018E1
1240; 4,128E1; 1,873E0; 1,954E0; 7,728E-1; 1,835E1
1241; 4,131E1; 1,898E0; 2,873E0; 7,447E-1; 2,758E1
1242; 4,135E1; 1,908E0; 4,003E0; 3,136E-1; 3,392E1
1243; 4,138E1; 1,905E0; 5,241E0; -9,516E-2; 3,717E1
1244; 4,141E1; 1,889E0; 6,597E0; -4,923E-1; 4,068E1
1245; 4,145E1; 1,869E0; 7,945E0; -6,027E-1; 4,045E1
1246; 4,148E1; 1,838E0; 9,189E0; -9,041E-1; 3,735E1
1247; 4,151E1; 1,789E0; 1,033E1; -1,486E0; 3,416E1
1248; 4,155E1; 1,724E0; 1,127E1; -1,941E0; 2,819E1
1249; 4,158E1; 1,655E0; 1,194E1; -2,072E0; 2,019E1
1250; 4,161E1; 1,586E0; 1,236E1; -2,080E0; 1,255E1
1251; 4,165E1; 1,438E0; 1,223E1; -4,444E0; -3,856E0
1252; 4,168E1; 1,372E0; 1,170E1; -1,975E0; -1,585E1
1253; 4,171E1; 1,307E0; 1,090E1; -1,954E0; -2,408E1
1254; 4,175E1; 1,259E0; 9,916E0; -1,457E0; -2,950E1
1255; 4,178E1; 1,213E0; 8,741E0; -1,379E0; -3,527E1
1256; 4,181E1; 1,156E0; 7,417E0; -1,699E0; -3,974E1
1257; 4,185E1; 1,106E0; 6,096E0; -1,512E0; -3,965E1
1258; 4,188E1; 1,068E0; 4,776E0; -1,127E0; -3,962E1
1259; 4,191E1; 1,044E0; 3,516E0; -7,281E-1; -3,780E1
1260; 4,195E1; 1,036E0; 2,500E0; -2,425E-1; -3,051E1
1261; 4,198E1; 1,046E0; 1,687E0; 3,001E-1; -2,440E1
1262; 4,201E1; 1,072E0; 1,156E0; 7,911E-1; -1,592E1
1263; 4,205E1; 1,104E0; 9,505E-1; 9,680E-1; -6,172E0
1264; 4,208E1; 1,159E0; 1,059E0; 1,628E0; 3,266E0
1265; 4,211E1; 1,227E0; 1,479E0; 2,054E0; 1,259E1
1266; 4,215E1; 1,300E0; 2,178E0; 2,202E0; 2,099E1
1267; 4,218E1; 1,381E0; 3,156E0; 2,425E0; 2,935E1
1268; 4,221E1; 1,474E0; 4,342E0; 2,791E0; 3,560E1
1269; 4,225E1; 1,560E0; 5,615E0; 2,581E0; 3,820E1
1270; 4,228E1; 1,653E0; 6,976E0; 2,794E0; 4,086E1
1271; 4,231E1; 1,737E0; 8,310E0; 2,521E0; 4,003E1
1272; 4,235E1; 1,800E0; 9,513E0; 1,900E0; 3,610E1
1273; 4,238E1; 1,846E0; 1,058E1; 1,352E0; 3,207E1
1274; 4,241E1; 1,890E0; 1,145E1; 1,332E0; 2,612E1
1275; 4,245E1; 1,926E0; 1,206E1; 1,088E0; 1,838E1
1276; 4,248E1; 1,958E0; 1,240E1; 9,563E-1; 9,986E0
