Frame; Zeit (in s); Objekt 1 x-Koordinate; Objekt 1 y-Koordinate; Objekt 1 x-Geschwindigkeit; Objekt 1 y-Geschwindigkeit
3191; 1,063E2; 1,395E0; 4,258E0; 2,147E-1; 1,696E1
3192; 1,063E2; 1,397E0; 4,651E0; 5,025E-2; 1,179E1
3193; 1,064E2; 1,412E0; 4,954E0; 4,437E-1; 9,090E0
3194; 1,064E2; 1,410E0; 5,009E0; -6,293E-2; 1,658E0
3195; 1,064E2; 1,397E0; 4,921E0; -3,907E-1; -2,663E0
3196; 1,065E2; 1,418E0; 4,709E0; 6,348E-1; -6,337E0
3197; 1,065E2; 1,407E0; 4,305E0; -3,341E-1; -1,215E1
3198; 1,065E2; 1,396E0; 3,727E0; -3,149E-1; -1,733E1
3199; 1,066E2; 1,398E0; 3,064E0; 4,698E-2; -1,992E1
3200; 1,066E2; 1,385E0; 2,244E0; -3,705E-1; -2,461E1
3201; 1,066E2; 1,370E0; 1,282E0; -4,668E-1; -2,886E1
3202; 1,067E2; 1,364E0; 3,139E-1; -1,756E-1; -2,906E1
3203; 1,067E2; 1,348E0; -7,315E-1; -4,685E-1; -3,138E1
3204; 1,067E2; 1,334E0; -1,901E0; -4,163E-1; -3,511E1
3205; 1,068E2; 1,302E0; -4,083E0; -9,872E-1; -6,546E1
3206; 1,068E2; 1,289E0; -5,200E0; -3,687E-1; -3,353E1
3207; 1,068E2; 1,270E0; -6,173E0; -5,834E-1; -2,919E1
3208; 1,069E2; 1,248E0; -7,095E0; -6,588E-1; -2,769E1
3209; 1,069E2; 1,241E0; -7,917E0; -1,916E-1; -2,466E1
3210; 1,069E2; 1,205E0; -8,542E0; -1,103E0; -1,876E1
3211; 1,070E2; 1,195E0; -9,089E0; -3,046E-1; -1,643E1
3212; 1,070E2; 1,170E0; -9,488E0; -7,425E-1; -1,197E1
3213; 1,070E2; 1,146E0; -9,674E0; -7,229E-1; -5,559E0
3214; 1,071E2; 1,139E0; -9,704E0; -2,129E-1; -9,252E-1
3215; 1,071E2; 1,122E0; -9,620E0; -5,112E-1; 2,522E0
3216; 1,071E2; 1,089E0; -9,298E0; -9,794E-1; 9,674E0
3217; 1,072E2; 1,073E0; -8,820E0; -4,797E-1; 1,434E1
3218; 1,072E2; 1,055E0; -8,240E0; -5,372E-1; 1,742E1
3219; 1,072E2; 1,044E0; -7,481E0; -3,357E-1; 2,278E1
3220; 1,073E2; 1,048E0; -6,593E0; 1,269E-1; 2,664E1
3221; 1,073E2; 1,037E0; -5,672E0; -3,380E-1; 2,764E1
3222; 1,073E2; 1,033E0; -4,608E0; -1,033E-1; 3,193E1
3223; 1,074E2; 1,055E0; -3,508E0; 6,582E-1; 3,302E1
3224; 1,074E2; 1,044E0; -2,429E0; -3,330E-1; 3,237E1
3225; 1,074E2; 1,044E0; -1,329E0; -1,634E-2; 3,303E1
3226; 1,075E2; 1,056E0; -2,292E-1; 3,553E-1; 3,301E1
3227; 1,075E2; 1,056E0; 7,677E-1; 2,173E-2; 2,992E1
3228; 1,075E2; 1,082E0; 1,770E0; 7,811E-1; 3,009E1
3229; 1,076E2; 1,119E0; 2,659E0; 1,090E0; 2,666E1
3230; 1,076E2; 1,115E0; 3,383E0; -1,006E-1; 2,173E1
3231; 1,076E2; 1,155E0; 4,009E0; 1,192E0; 1,881E1
3232; 1,077E2; 1,168E0; 4,501E0; 3,806E-1; 1,476E1
3233; 1,077E2; 1,192E0; 4,796E0; 7,325E-1; 8,844E0
3234; 1,077E2; 1,219E0; 4,963E0; 8,075E-1; 5,015E0
3235; 1,078E2; 1,237E0; 5,002E0; 5,308E-1; 1,165E0
3236; 1,078E2; 1,264E0; 4,770E0; 8,149E-1; -6,952E0
3237; 1,078E2; 1,299E0; 4,450E0; 1,069E0; -9,613E0
3238; 1,079E2; 1,331E0; 4,001E0; 9,561E-1; -1,347E1
3239; 1,079E2; 1,362E0; 3,324E0; 9,153E-1; -2,032E1
3240; 1,079E2; 1,381E0; 2,572E0; 5,622E-1; -2,257E1
3241; 1,080E2; 1,393E0; 1,749E0; 3,850E-1; -2,469E1
3242; 1,080E2; 1,411E0; 7,209E-1; 5,315E-1; -3,087E1
3243; 1,080E2; 1,429E0; -2,750E-1; 5,424E-1; -2,988E1
3244; 1,081E2; 1,454E0; -1,327E0; 7,468E-1; -3,158E1
3245; 1,081E2; 1,473E0; -2,479E0; 5,664E-1; -3,456E1
3246; 1,081E2; 1,468E0; -3,556E0; -1,348E-1; -3,234E1
3247; 1,082E2; 1,485E0; -4,624E0; 4,835E-1; -3,203E1
3248; 1,082E2; 1,485E0; -5,694E0; 9,284E-3; -3,212E1
3249; 1,082E2; 1,483E0; -6,638E0; -4,116E-2; -2,835E1
3250; 1,083E2; 1,474E0; -7,471E0; -2,731E-1; -2,499E1
3251; 1,083E2; 1,461E0; -8,233E0; -3,996E-1; -2,288E1
3252; 1,083E2; 1,449E0; -8,839E0; -3,623E-1; -1,817E1
3253; 1,084E2; 1,436E0; -9,254E0; -3,792E-1; -1,248E1
3254; 1,084E2; 1,410E0; -9,569E0; -8,045E-1; -9,444E0
3255; 1,084E2; 1,384E0; -9,693E0; -7,584E-1; -3,714E0
3256; 1,084E2; 1,348E0; -9,616E0; -1,096E0; 2,294E0
3257; 1,085E2; 1,311E0; -9,416E0; -1,102E0; 6,010E0
3258; 1,085E2; 1,278E0; -9,045E0; -1,000E0; 1,114E1
3259; 1,085E2; 1,243E0; -8,455E0; -1,045E0; 1,771E1
3260; 1,086E2; 1,205E0; -7,810E0; -1,131E0; 1,935E1
3261; 1,086E2; 1,171E0; -7,012E0; -1,042E0; 2,396E1
3262; 1,086E2; 1,121E0; -6,080E0; -1,474E0; 2,795E1
3263; 1,087E2; 1,085E0; -5,070E0; -1,083E0; 3,033E1
3264; 1,087E2; 1,085E0; -5,070E0; 0,000E0; 0,000E0
3265; 1,087E2; 1,058E0; -4,029E0; -8,086E-1; 3,123E1
3266; 1,088E2; 1,028E0; -2,899E0; -9,116E-1; 3,392E1
3267; 1,088E2; 9,838E-1; -1,809E0; -1,328E0; 3,271E1
3268; 1,088E2; 9,739E-1; -7,195E-1; -2,959E-1; 3,270E1
3269; 1,089E2; 9,568E-1; 3,675E-1; -5,124E-1; 3,262E1
3270; 1,089E2; 9,332E-1; 1,336E0; -7,085E-1; 2,907E1
3271; 1,089E2; 9,228E-1; 2,238E0; -3,131E-1; 2,706E1
3272; 1,090E2; 9,183E-1; 3,077E0; -1,354E-1; 2,519E1
3273; 1,090E2; 9,194E-1; 3,722E0; 3,324E-2; 1,937E1
3274; 1,090E2; 9,258E-1; 4,253E0; 1,918E-1; 1,591E1
3275; 1,091E2; 9,410E-1; 4,679E0; 4,566E-1; 1,281E1
3276; 1,091E2; 9,416E-1; 4,892E0; 1,723E-2; 6,390E0
3277; 1,091E2; 9,494E-1; 4,934E0; 2,345E-1; 1,247E0
3278; 1,092E2; 9,782E-1; 4,884E0; 8,634E-1; -1,483E0
3279; 1,092E2; 1,012E0; 4,582E0; 1,011E0; -9,066E0
3280; 1,092E2; 1,037E0; 4,175E0; 7,692E-1; -1,223E1
3281; 1,093E2; 1,078E0; 3,655E0; 1,225E0; -1,560E1
3282; 1,093E2; 1,103E0; 2,959E0; 7,279E-1; -2,090E1
3283; 1,093E2; 1,131E0; 2,139E0; 8,563E-1; -2,460E1
3284; 1,094E2; 1,177E0; 1,215E0; 1,365E0; -2,773E1
3285; 1,094E2; 1,202E0; 1,497E-1; 7,549E-1; -3,199E1
3286; 1,094E2; 1,232E0; -9,484E-1; 9,007E-1; -3,296E1
3287; 1,095E2; 1,289E0; -1,989E0; 1,722E0; -3,123E1
3288; 1,095E2; 1,319E0; -3,094E0; 8,963E-1; -3,316E1
3289; 1,095E2; 1,352E0; -4,169E0; 1,005E0; -3,226E1
3290; 1,096E2; 1,413E0; -5,174E0; 1,803E0; -3,019E1
3291; 1,096E2; 1,441E0; -6,148E0; 8,528E-1; -2,923E1
3292; 1,096E2; 1,452E0; -7,096E0; 3,351E-1; -2,843E1
3293; 1,097E2; 1,485E0; -7,813E0; 9,987E-1; -2,154E1
3294; 1,097E2; 1,497E0; -8,512E0; 3,456E-1; -2,097E1
3295; 1,097E2; 1,519E0; -9,014E0; 6,555E-1; -1,506E1
3296; 1,098E2; 1,526E0; -9,347E0; 2,119E-1; -1,001E1
3297; 1,098E2; 1,543E0; -9,507E0; 5,287E-1; -4,798E0
3298; 1,098E2; 1,549E0; -9,567E0; 1,664E-1; -1,798E0
3299; 1,099E2; 1,530E0; -9,411E0; -5,751E-1; 4,681E0
3300; 1,099E2; 1,515E0; -9,136E0; -4,420E-1; 8,247E0
3301; 1,099E2; 1,495E0; -8,708E0; -6,135E-1; 1,283E1
3302; 1,100E2; 1,466E0; -8,036E0; -8,697E-1; 2,018E1
3303; 1,100E2; 1,446E0; -7,293E0; -6,041E-1; 2,230E1
3304; 1,100E2; 1,409E0; -6,468E0; -1,081E0; 2,476E1
3305; 1,101E2; 1,394E0; -5,451E0; -4,708E-1; 3,053E1
3306; 1,101E2; 1,347E0; -4,413E0; -1,393E0; 3,116E1
3307; 1,101E2; 1,305E0; -3,397E0; -1,282E0; 3,051E1
3308; 1,102E2; 1,264E0; -2,274E0; -1,213E0; 3,372E1
3309; 1,102E2; 1,217E0; -1,163E0; -1,422E0; 3,333E1
3310; 1,102E2; 1,160E0; -1,253E-1; -1,697E0; 3,115E1
3311; 1,103E2; 1,145E0; 9,244E-1; -4,622E-1; 3,151E1
3312; 1,103E2; 1,114E0; 1,884E0; -9,267E-1; 2,882E1
3313; 1,103E2; 1,066E0; 2,703E0; -1,455E0; 2,457E1
3314; 1,104E2; 1,025E0; 4,057E0; -1,205E0; 4,063E1
3315; 1,104E2; 9,792E-1; 4,482E0; -1,388E0; 1,277E1
3316; 1,104E2; 9,620E-1; 4,814E0; -5,170E-1; 9,967E0
3317; 1,105E2; 9,439E-1; 4,955E0; -5,420E-1; 4,215E0
3318; 1,105E2; 9,260E-1; 4,912E0; -5,372E-1; -1,286E0
3319; 1,105E2; 9,326E-1; 4,767E0; 1,962E-1; -4,352E0
3320; 1,106E2; 9,330E-1; 4,395E0; 1,361E-2; -1,117E1
3321; 1,106E2; 9,205E-1; 3,873E0; -3,758E-1; -1,566E1
3322; 1,106E2; 9,270E-1; 3,234E0; 1,954E-1; -1,919E1
3323; 1,107E2; 9,355E-1; 2,477E0; 2,533E-1; -2,271E1
3324; 1,107E2; 9,487E-1; 1,562E0; 3,964E-1; -2,745E1
3325; 1,107E2; 9,723E-1; 6,354E-1; 7,105E-1; -2,782E1
3326; 1,108E2; 9,930E-1; -3,965E-1; 6,210E-1; -3,097E1
3327; 1,108E2; 1,025E0; -1,517E0; 9,477E-1; -3,364E1
3328; 1,108E2; 1,067E0; -2,593E0; 1,279E0; -3,227E1
3329; 1,109E2; 1,086E0; -3,657E0; 5,509E-1; -3,195E1
3330; 1,109E2; 1,119E0; -4,765E0; 1,008E0; -3,325E1
3331; 1,109E2; 1,163E0; -5,728E0; 1,302E0; -2,890E1
3332; 1,110E2; 1,198E0; -6,664E0; 1,061E0; -2,811E1
3333; 1,110E2; 1,248E0; -7,502E0; 1,499E0; -2,515E1
3334; 1,110E2; 1,280E0; -8,197E0; 9,630E-1; -2,085E1
3335; 1,111E2; 1,311E0; -8,749E0; 9,308E-1; -1,658E1
3336; 1,111E2; 1,361E0; -9,195E0; 1,511E0; -1,340E1
3337; 1,111E2; 1,381E0; -9,434E0; 5,805E-1; -7,169E0
3338; 1,112E2; 1,418E0; -9,508E0; 1,109E0; -2,219E0
3339; 1,112E2; 1,425E0; -9,483E0; 2,148E-1; 7,656E-1
3340; 1,112E2; 1,459E0; -9,204E0; 1,042E0; 8,355E0
3341; 1,113E2; 1,481E0; -8,827E0; 6,414E-1; 1,133E1
3342; 1,113E2; 1,482E0; -8,296E0; 4,100E-2; 1,593E1
3343; 1,113E2; 1,496E0; -7,585E0; 4,106E-1; 2,135E1
3344; 1,114E2; 1,494E0; -6,784E0; -5,802E-2; 2,404E1
3345; 1,114E2; 1,487E0; -5,900E0; -1,975E-1; 2,654E1
3346; 1,114E2; 1,481E0; -4,877E0; -1,813E-1; 3,070E1
3347; 1,115E2; 1,483E0; -3,814E0; 4,526E-2; 3,190E1
3348; 1,115E2; 1,456E0; -2,777E0; -8,067E-1; 3,112E1
3349; 1,115E2; 1,436E0; -1,656E0; -5,897E-1; 3,367E1
3350; 1,116E2; 1,409E0; -5,736E-1; -8,323E-1; 3,248E1
3351; 1,116E2; 1,381E0; 4,312E-1; -8,153E-1; 3,016E1
3352; 1,116E2; 1,368E0; 1,424E0; -4,050E-1; 2,980E1
3353; 1,117E2; 1,349E0; 2,342E0; -5,759E-1; 2,755E1
3354; 1,117E2; 1,304E0; 3,084E0; -1,345E0; 2,226E1
3355; 1,117E2; 1,280E0; 3,765E0; -7,019E-1; 2,043E1
3356; 1,118E2; 1,242E0; 4,320E0; -1,161E0; 1,666E1
3357; 1,118E2; 1,210E0; 4,646E0; -9,545E-1; 9,798E0
3358; 1,118E2; 1,188E0; 4,873E0; -6,718E-1; 6,815E0
3359; 1,119E2; 1,162E0; 4,951E0; -7,705E-1; 2,340E0
3360; 1,119E2; 1,135E0; 4,787E0; -8,232E-1; -4,921E0
3361; 1,119E2; 1,111E0; 4,544E0; -7,165E-1; -7,306E0
3362; 1,120E2; 1,080E0; 4,139E0; -9,268E-1; -1,217E1
3363; 1,120E2; 1,071E0; 3,493E0; -2,585E-1; -1,938E1
3364; 1,120E2; 1,034E0; 2,798E0; -1,117E0; -2,084E1
3365; 1,121E2; 1,026E0; 1,997E0; -2,252E-1; -2,404E1
3366; 1,121E2; 1,018E0; 1,039E0; -2,554E-1; -2,877E1
3367; 1,121E2; 1,005E0; 2,802E-2; -3,906E-1; -3,034E1
3368; 1,122E2; 1,003E0; -9,907E-1; -5,264E-2; -3,058E1
3369; 1,122E2; 1,003E0; -2,118E0; 6,889E-3; -3,384E1
3370; 1,122E2; 1,006E0; -3,227E0; 7,543E-2; -3,329E1
3371; 1,123E2; 1,015E0; -4,240E0; 2,829E-1; -3,040E1
3372; 1,123E2; 1,020E0; -5,323E0; 1,329E-1; -3,249E1
3373; 1,123E2; 1,020E0; -5,323E0; 0,000E0; 0,000E0
3374; 1,124E2; 1,028E0; -6,269E0; 2,355E-1; -2,838E1
3375; 1,124E2; 1,048E0; -7,124E0; 6,242E-1; -2,567E1
3376; 1,124E2; 1,056E0; -7,868E0; 2,237E-1; -2,232E1
3377; 1,125E2; 1,074E0; -8,511E0; 5,521E-1; -1,930E1
3378; 1,125E2; 1,107E0; -8,960E0; 9,932E-1; -1,350E1
3379; 1,125E2; 1,124E0; -9,349E0; 5,070E-1; -1,166E1
3380; 1,126E2; 1,143E0; -9,494E0; 5,629E-1; -4,355E0
3381; 1,126E2; 1,179E0; -9,451E0; 1,093E0; 1,283E0
3382; 1,126E2; 1,198E0; -9,343E0; 5,497E-1; 3,256E0
3383; 1,127E2; 1,232E0; -9,025E0; 1,027E0; 9,547E0
3384; 1,127E2; 1,241E0; -8,498E0; 2,698E-1; 1,581E1
3385; 1,127E2; 1,257E0; -7,915E0; 4,826E-1; 1,750E1
3386; 1,128E2; 1,286E0; -7,138E0; 8,620E-1; 2,332E1
3387; 1,128E2; 1,313E0; -6,264E0; 8,257E-1; 2,622E1
3388; 1,128E2; 1,315E0; -5,315E0; 5,583E-2; 2,849E1
3389; 1,129E2; 1,334E0; -4,309E0; 5,642E-1; 3,020E1
3390; 1,129E2; 1,353E0; -3,215E0; 5,594E-1; 3,285E1
3391; 1,129E2; 1,364E0; -2,142E0; 3,331E-1; 3,221E1
3392; 1,130E2; 1,382E0; -1,086E0; 5,369E-1; 3,169E1
3393; 1,130E2; 1,383E0; 1,881E-2; 3,847E-2; 3,315E1
3394; 1,130E2; 1,388E0; 9,800E-1; 1,654E-1; 2,885E1
3395; 1,131E2; 1,396E0; 1,891E0; 2,306E-1; 2,734E1
3396; 1,131E2; 1,397E0; 2,756E0; 4,119E-2; 2,597E1
3397; 1,131E2; 1,398E0; 3,425E0; 3,371E-2; 2,006E1
3398; 1,132E2; 1,394E0; 4,003E0; -1,393E-1; 1,736E1
3399; 1,132E2; 1,392E0; 4,466E0; -5,257E-2; 1,389E1
3400; 1,132E2; 1,387E0; 4,709E0; -1,434E-1; 7,296E0
3401; 1,133E2; 1,382E0; 4,827E0; -1,655E-1; 3,548E0
3402; 1,133E2; 1,377E0; 4,822E0; -1,343E-1; -1,593E-1
3403; 1,133E2; 1,368E0; 4,610E0; -2,769E-1; -6,356E0
3404; 1,134E2; 1,353E0; 4,246E0; -4,441E-1; -1,093E1
3405; 1,134E2; 1,344E0; 3,757E0; -2,736E-1; -1,466E1
3406; 1,134E2; 1,327E0; 3,087E0; -5,016E-1; -2,013E1
3407; 1,135E2; 1,307E0; 2,303E0; -6,000E-1; -2,351E1
3408; 1,135E2; 1,295E0; 1,468E0; -3,852E-1; -2,507E1
3409; 1,135E2; 1,279E0; 4,659E-1; -4,771E-1; -3,009E1
3410; 1,136E2; 1,253E0; -5,838E-1; -7,802E-1; -3,151E1
3411; 1,136E2; 1,255E0; -1,603E0; 5,380E-2; -3,061E1
3412; 1,136E2; 1,218E0; -2,726E0; -1,088E0; -3,370E1
3413; 1,137E2; 1,211E0; -3,810E0; -2,054E-1; -3,252E1
3414; 1,137E2; 1,192E0; -4,820E0; -5,764E-1; -3,031E1
3415; 1,137E2; 1,184E0; -5,850E0; -2,523E-1; -3,093E1
3416; 1,138E2; 1,162E0; -6,751E0; -6,634E-1; -2,704E1
3417; 1,138E2; 1,162E0; -7,544E0; -3,027E-3; -2,381E1
3418; 1,138E2; 1,138E0; -8,233E0; -7,132E-1; -2,068E1
3419; 1,139E2; 1,127E0; -8,803E0; -3,326E-1; -1,711E1
3420; 1,139E2; 1,112E0; -9,169E0; -4,549E-1; -1,098E1
3421; 1,139E2; 1,107E0; -9,419E0; -1,538E-1; -7,485E0
3422; 1,140E2; 1,085E0; -9,381E0; -6,578E-1; 1,129E0
3423; 1,140E2; 1,086E0; -9,148E0; 3,312E-2; 6,977E0
3424; 1,140E2; 1,070E0; -8,750E0; -4,741E-1; 1,195E1
3425; 1,141E2; 1,066E0; -8,150E0; -1,210E-1; 1,800E1
3426; 1,141E2; 1,066E0; -7,461E0; -5,600E-3; 2,070E1
3427; 1,141E2; 1,069E0; -6,674E0; 1,034E-1; 2,362E1
3428; 1,142E2; 1,073E0; -5,727E0; 1,295E-1; 2,841E1
3429; 1,142E2; 1,079E0; -4,737E0; 1,570E-1; 2,973E1
3430; 1,142E2; 1,082E0; -3,703E0; 9,818E-2; 3,103E1
3431; 1,143E2; 1,092E0; -2,600E0; 3,018E-1; 3,311E1
3432; 1,143E2; 1,116E0; -1,502E0; 7,270E-1; 3,296E1
3433; 1,143E2; 1,123E0; -4,903E-1; 1,906E-1; 3,036E1
3434; 1,144E2; 1,145E0; 5,518E-1; 6,725E-1; 3,128E1
3435; 1,144E2; 1,159E0; 1,511E0; 4,205E-1; 2,878E1
3436; 1,144E2; 1,164E0; 2,342E0; 1,447E-1; 2,497E1
3437; 1,145E2; 1,192E0; 3,141E0; 8,329E-1; 2,398E1
3438; 1,145E2; 1,224E0; 3,772E0; 9,815E-1; 1,894E1
3439; 1,145E2; 1,233E0; 4,230E0; 2,715E-1; 1,374E1
3440; 1,146E2; 1,272E0; 4,622E0; 1,150E0; 1,175E1
3441; 1,146E2; 1,298E0; 4,796E0; 7,877E-1; 5,224E0
3442; 1,146E2; 1,298E0; 4,806E0; 1,737E-3; 3,271E-1
3443; 1,147E2; 1,324E0; 4,703E0; 7,913E-1; -3,118E0
3444; 1,147E2; 1,345E0; 4,423E0; 6,276E-1; -8,396E0
3445; 1,147E2; 1,347E0; 3,950E0; 4,210E-2; -1,418E1
3446; 1,148E2; 1,382E0; 3,388E0; 1,046E0; -1,688E1
3447; 1,148E2; 1,379E0; 2,680E0; -8,000E-2; -2,126E1
3448; 1,148E2; 1,394E0; 1,827E0; 4,478E-1; -2,559E1
3449; 1,149E2; 1,405E0; 9,402E-1; 3,395E-1; -2,661E1
3450; 1,149E2; 1,421E0; -6,718E-2; 4,649E-1; -3,024E1
3451; 1,149E2; 1,413E0; -1,138E0; -2,260E-1; -3,214E1
3452; 1,150E2; 1,431E0; -2,179E0; 5,436E-1; -3,126E1
3453; 1,150E2; 1,426E0; -3,257E0; -1,612E-1; -3,233E1
3454; 1,150E2; 1,428E0; -4,345E0; 6,371E-2; -3,268E1
3455; 1,151E2; 1,419E0; -5,323E0; -2,708E-1; -2,935E1
3456; 1,151E2; 1,413E0; -6,253E0; -1,771E-1; -2,791E1
3457; 1,151E2; 1,399E0; -7,167E0; -4,269E-1; -2,745E1
3458; 1,152E2; 1,398E0; -7,871E0; -8,131E-3; -2,113E1
3459; 1,152E2; 1,371E0; -8,477E0; -8,290E-1; -1,819E1
3460; 1,152E2; 1,345E0; -8,970E0; -7,819E-1; -1,477E1
3461; 1,153E2; 1,296E0; -9,255E0; -1,456E0; -8,559E0
3462; 1,153E2; 1,295E0; -9,390E0; -3,401E-2; -4,052E0
3463; 1,153E2; 1,264E0; -9,421E0; -9,488E-1; -9,515E-1
3464; 1,154E2; 1,240E0; -9,218E0; -7,134E-1; 6,116E0
3465; 1,154E2; 1,214E0; -8,851E0; -7,733E-1; 1,101E1
3466; 1,154E2; 1,170E0; -8,418E0; -1,329E0; 1,298E1
3467; 1,155E2; 1,134E0; -7,742E0; -1,085E0; 2,031E1
3468; 1,155E2; 1,124E0; -6,979E0; -2,730E-1; 2,289E1
3469; 1,155E2; 1,078E0; -6,132E0; -1,388E0; 2,543E1
3470; 1,156E2; 1,061E0; -5,164E0; -5,319E-1; 2,905E1
3471; 1,156E2; 1,048E0; -4,120E0; -3,855E-1; 3,133E1
3472; 1,156E2; 1,010E0; -3,093E0; -1,116E0; 3,082E1
3473; 1,157E2; 1,006E0; -1,990E0; -1,386E-1; 3,311E1
3474; 1,157E2; 9,817E-1; -9,040E-1; -7,256E-1; 3,259E1
3475; 1,157E2; 9,621E-1; 1,062E-1; -5,876E-1; 3,032E1
3476; 1,158E2; 9,701E-1; 1,104E0; 2,387E-1; 2,995E1
3477; 1,158E2; 9,871E-1; 2,013E0; 5,102E-1; 2,729E1
3478; 1,158E2; 9,729E-1; 2,788E0; -4,237E-1; 2,326E1
3479; 1,159E2; 9,760E-1; 3,475E0; 9,098E-2; 2,064E1
3480; 1,159E2; 9,924E-1; 4,072E0; 4,937E-1; 1,789E1
3481; 1,159E2; 9,924E-1; 4,072E0; 0,000E0; 0,000E0
3482; 1,160E2; 1,017E0; 4,440E0; 7,457E-1; 1,106E1
3483; 1,160E2; 1,024E0; 4,719E0; 2,105E-1; 8,369E0
3484; 1,160E2; 1,044E0; 4,853E0; 5,791E-1; 4,023E0
3485; 1,161E2; 1,071E0; 4,748E0; 8,114E-1; -3,144E0
3486; 1,161E2; 1,099E0; 4,528E0; 8,515E-1; -6,611E0
3487; 1,161E2; 1,144E0; 4,172E0; 1,358E0; -1,069E1
3488; 1,162E2; 1,157E0; 3,626E0; 3,776E-1; -1,638E1
3489; 1,162E2; 1,180E0; 2,982E0; 6,887E-1; -1,933E1
3490; 1,162E2; 1,218E0; 2,222E0; 1,154E0; -2,281E1
3491; 1,163E2; 1,259E0; 1,306E0; 1,237E0; -2,751E1
3492; 1,163E2; 1,293E0; 3,627E-1; 1,016E0; -2,830E1
3493; 1,163E2; 1,332E0; -6,186E-1; 1,163E0; -2,945E1
3494; 1,164E2; 1,361E0; -1,710E0; 8,732E-1; -3,275E1
3495; 1,164E2; 1,382E0; -2,773E0; 6,258E-1; -3,189E1
3496; 1,164E2; 1,435E0; -3,820E0; 1,586E0; -3,144E1
3497; 1,165E2; 1,454E0; -4,869E0; 5,670E-1; -3,149E1
3498; 1,165E2; 1,468E0; -5,852E0; 4,381E-1; -2,951E1
3499; 1,165E2; 1,493E0; -6,697E0; 7,575E-1; -2,534E1
3500; 1,166E2; 1,503E0; -7,512E0; 2,723E-1; -2,449E1
3501; 1,166E2; 1,511E0; -8,185E0; 2,634E-1; -2,019E1
3502; 1,166E2; 1,530E0; -8,687E0; 5,622E-1; -1,507E1
3503; 1,167E2; 1,517E0; -9,097E0; -3,982E-1; -1,229E1
3504; 1,167E2; 1,522E0; -9,315E0; 1,512E-1; -6,553E0
3505; 1,167E2; 1,505E0; -9,314E0; -5,199E-1; 4,690E-2
3506; 1,168E2; 1,488E0; -9,257E0; -5,082E-1; 1,706E0
3507; 1,168E2; 1,466E0; -8,987E0; -6,558E-1; 8,102E0
3508; 1,168E2; 1,452E0; -8,543E0; -4,259E-1; 1,332E1
3509; 1,169E2; 1,413E0; -7,997E0; -1,153E0; 1,639E1
3510; 1,169E2; 1,377E0; -7,306E0; -1,087E0; 2,074E1
3511; 1,169E2; 1,340E0; -6,457E0; -1,111E0; 2,549E1
3512; 1,170E2; 1,305E0; -5,553E0; -1,036E0; 2,713E1
3513; 1,170E2; 1,256E0; -4,597E0; -1,480E0; 2,867E1
3514; 1,170E2; 1,229E0; -3,515E0; -8,084E-1; 3,249E1
3515; 1,171E2; 1,167E0; -2,465E0; -1,874E0; 3,150E1
3516; 1,171E2; 1,140E0; -1,402E0; -7,995E-1; 3,192E1
3517; 1,171E2; 1,109E0; -3,120E-1; -9,238E-1; 3,271E1
3518; 1,172E2; 1,082E0; 6,546E-1; -8,327E-1; 2,901E1
3519; 1,172E2; 1,045E0; 1,589E0; -1,085E0; 2,804E1
3520; 1,172E2; 1,019E0; 2,465E0; -7,873E-1; 2,629E1
3521; 1,173E2; 9,898E-1; 3,188E0; -8,810E-1; 2,171E1
3522; 1,173E2; 9,675E-1; 3,807E0; -6,688E-1; 1,858E1
3523; 1,173E2; 9,559E-1; 4,306E0; -3,501E-1; 1,499E1
3524; 1,174E2; 9,399E-1; 4,610E0; -4,799E-1; 9,110E0
3525; 1,174E2; 9,373E-1; 4,760E0; -7,808E-2; 4,522E0
3526; 1,174E2; 9,319E-1; 4,798E0; -1,621E-1; 1,126E0
3527; 1,175E2; 9,316E-1; 4,648E0; -6,861E-3; -4,495E0
3528; 1,175E2; 9,300E-1; 4,319E0; -4,785E-2; -9,879E0
3529; 1,175E2; 9,441E-1; 3,886E0; 4,228E-1; -1,298E1
3530; 1,176E2; 9,591E-1; 3,278E0; 4,484E-1; -1,827E1
3531; 1,176E2; 1,014E0; 1,736E0; 1,638E0; -4,627E1
3532; 1,176E2; 1,025E0; 8,041E-1; 3,498E-1; -2,798E1
3533; 1,177E2; 1,051E0; -1,926E-1; 7,586E-1; -2,991E1
3534; 1,177E2; 1,103E0; -1,220E0; 1,574E0; -3,083E1
3535; 1,177E2; 1,119E0; -2,314E0; 4,942E-1; -3,284E1
3536; 1,178E2; 1,155E0; -3,386E0; 1,077E0; -3,219E1
3537; 1,178E2; 1,208E0; -4,397E0; 1,572E0; -3,032E1
3538; 1,178E2; 1,237E0; -5,351E0; 8,773E-1; -2,865E1
3539; 1,179E2; 1,276E0; -6,320E0; 1,180E0; -2,908E1
3540; 1,179E2; 1,313E0; -7,108E0; 1,116E0; -2,364E1
3541; 1,179E2; 1,354E0; -7,835E0; 1,203E0; -2,184E1
3542; 1,180E2; 1,392E0; -8,432E0; 1,148E0; -1,790E1
3543; 1,180E2; 1,426E0; -8,837E0; 1,030E0; -1,215E1
3544; 1,180E2; 1,430E0; -9,125E0; 1,197E-1; -8,666E0
3545; 1,181E2; 1,462E0; -9,272E0; 9,707E-1; -4,398E0
3546; 1,181E2; 1,479E0; -9,215E0; 4,976E-1; 1,699E0
